UID,Row_ID,Data citation,Full citation,Region,Region Label,URL,Tephra,Volcanic Zone,Volcanic source,Site,Depth,Sample_ID,Point_ID,UMAP_VARG25_2D_1,UMAP_VARG25_2D_2
2296,2296,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,-5.015876293,3.077580214
2297,2297,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ254,,-5.244028091,2.778412104
2298,2298,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ254,,-5.275468349,2.77960968
2299,2299,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,-5.034599781,3.093545437
2300,2300,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,-5.307329655,2.730133057
2301,2301,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ254,,-5.299594402,2.740267992
2302,2302,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,-5.166960239,2.929640293
2303,2303,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,-5.02110815,3.188140869
2304,2304,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,-5.107123375,2.877593279
2305,2305,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,,,,ITJ254,,5.138796806,4.855732441
2306,2306,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,,,,ITJ254,,4.998568535,5.480019093
2307,2307,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ254,,4.799281597,5.565783024
2308,2308,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,,,,ITJ254,,5.039226532,5.470545292
2309,2309,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ254,,4.521631718,5.220071793
2310,2310,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ254,,4.581436157,5.67237711
2311,2311,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.033628464,2.863069296
2312,2312,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.275349617,2.7868855
2313,2313,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.289915085,2.768159151
2314,2314,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.21721983,2.78506422
2315,2315,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.237400532,2.794061184
2316,2316,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.280082226,2.766810179
2317,2317,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.265751839,2.753182888
2318,2318,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.135162354,2.869607925
2319,2319,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.275210857,2.77680254
2320,2320,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.298476219,2.711710453
2321,2321,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.269375801,2.781806469
2322,2322,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.247995853,2.79634881
2323,2323,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.272695541,2.785400152
2324,2324,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.316822529,2.664403677
2325,2325,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.338074684,2.659594774
2326,2326,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.021008492,3.203146219
2327,2327,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.027364731,2.885204554
2328,2328,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.290696144,2.68615365
2329,2329,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.297194004,2.7217803
2330,2330,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.288426399,2.769628286
2331,2331,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.268582344,2.780470848
2332,2332,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.278398037,2.780554056
2333,2333,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-4.888821602,3.26833272
2334,2334,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.30381012,2.69173193
2335,2335,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ44,,-5.300382614,2.75415349
2336,2336,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,,,Aso Caldera (+ACP),,,ITJ44,,-5.304745197,2.762727022
2337,2337,Albert et al. 2019,"Albert, P.G., Smith, V.C., Suzuki, T., McLean, D., et al. (2019). Geochemical characterisation of the Late Quaternary widespread Japanese tephrostratigraphic markers and correlations to the Lake Suigetsu sedimentary archive (SG06 core). Quat. Geochron. 52, 103–131. DOI: 10.1016/j.quageo.2019.01.005",Japan,Japan,https://doi.org/10.1016/j.quageo.2019.01.005,Aso-3,,Aso Caldera (+ACP),,,ITJ43,,-5.30400753,2.688790321
